,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
276,9502932,java开发工程师,122443046,天津思芮信息科技有限公司,2000人以上,"专业服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,Java,上海,虹口区,13k-22k,1-3年,本科,公司规模大；氛围好；项目好
277,9544769,java高级开发工程师,142626,上海华钦信息科技股份有限公司,500-2000人,软件服务｜咨询,上市公司,开发|测试|运维类,后端开发,Java,天津,滨海新区,15k-25k,3-5年,本科,五险一金。居家办公
278,8694296,java开发工程师,120364713,知产云（北京）科技有限公司,15-50人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Java,北京,海淀区,13k-25k,3-5年,大专,团队积极热情 带薪年假 职位晋升快
279,8735159,java开发工程师,83892,广州鸿蒙信息科技有限公司,50-150人,IT技术服务｜咨询,未融资,开发|测试|运维类,后端开发,Java,广州,越秀区,5k-8k,不限,本科,团队气氛好，福利完善，极具上升空间
280,9590924,java开发工程师,117972290,中科软科技股份有限公司,2000人以上,IT技术服务｜咨询,上市公司,开发|测试|运维类,后端开发,Java,上海,黄浦区,8k-15k,1-3年,本科,五险一金 周末双休 年底双薪 定期体检
281,9629627,java开发工程师,119100202,河北码酷网络科技有限公司,15-50人,软件开发,不需要融资,开发|测试|运维类,后端开发,Java,石家庄,长安区,6k-8k,1-3年,不限,五险 福利多
282,9461486,java开发工程师,118775,广州市海捷计算机科技有限公司,50-150人,"数据服务｜咨询,人工智能服务",不需要融资,开发|测试|运维类,后端开发,Java,上海,浦东新区,15k-18k,3-5年,本科,朝九晚六，周末双休
283,6573800,JAVA开发工程师,82856700,深圳市八号仓奥特莱斯有限公司,150-500人,新零售,不需要融资,开发|测试|运维类,后端开发,Java,深圳,龙华新区,15k-23k,3-5年,本科,有五险一金，周末双休， 平台大，发展空间广
284,8589496,java高级开发工程师,82856700,深圳市八号仓奥特莱斯有限公司,150-500人,新零售,不需要融资,开发|测试|运维类,后端开发,Java,深圳,龙华新区,18k-28k,5-10年,本科,发展空间大 老板nice 周末双休 福利好
285,9121242,java开发工程师,679694,上海乐蜀网络科技股份有限公司,150-500人,游戏,上市公司,开发|测试|运维类,后端开发,Java,上海,静安区,12k-20k,3-5年,本科,五险一金 班车 年终奖 婚育礼金 生日礼金
286,8547878,JAVA开发工程师,122142523,上海龙照电子有限公司,150-500人,"新零售,智能硬件,制造业",未融资,开发|测试|运维类,后端开发,Java,武汉,洪山区,11k-14k,3-5年,本科,"带薪年假,车贴餐贴,,定期体检等"
287,8547930,java开发工程师,122142523,上海龙照电子有限公司,150-500人,"新零售,智能硬件,制造业",未融资,开发|测试|运维类,后端开发,Java,上海,长宁区,10k-14k,3-5年,本科,"带薪年假,车贴餐贴,,定期体检、拓展旅游"
288,9503446,java开发工程师,264223,惠生（中国）投资有限公司,2000人以上,其他,上市公司,开发|测试|运维类,后端开发,Java,上海,浦东新区,15k-25k,5-10年,大专,正式编制
289,9629627,java开发工程师,119100202,河北码酷网络科技有限公司,15-50人,软件开发,不需要融资,开发|测试|运维类,后端开发,Java,石家庄,长安区,6k-8k,1-3年,不限,五险 福利多
290,8959540,java开发工程师,296391,深圳市汇合发展有限公司,2000人以上,科技金融,不需要融资,开发|测试|运维类,后端开发,Java,深圳,罗湖区,9k-13k,1-3年,本科,5天工作制 年终奖 六险一金 项目稳定
